dosf_lt,dosf_lt_corrected,dosf_lt_en,frequency,concept_id,concept_name,lev_score
koncentrat til oral oplÃ¸sning til brug i drikkevand,koncentrat til oral opløsning til brug i drikkevand,concentrate for oral solution for use in drinking water,5,45775490,granules for oral suspension,38
koncentrat til oral oplÃ¸sning til brug i drikkevand,koncentrat til oral opløsning til brug i drikkevand,concentrate for oral solution for use in drinking water,5,19082105,intraperitoneal solution,39
koncentrat til oral oplÃ¸sning til brug i drikkevand,koncentrat til oral opløsning til brug i drikkevand,concentrate for oral solution for use in drinking water,5,19082106,intravenous solution,40
koncentrat til oral oplÃ¸sning til brug i drikkevand,koncentrat til oral opløsning til brug i drikkevand,concentrate for oral solution for use in drinking water,5,19082110,mucous membrane topical solution,40
koncentrat til oral oplÃ¸sning til brug i drikkevand,koncentrat til oral opløsning til brug i drikkevand,concentrate for oral solution for use in drinking water,5,19135440,augmented topical ointment,41
kutanskum,kutanskum,kutanskum,5,19082254,beads,7
kutanskum,kutanskum,kutanskum,5,19021887,capsule,7
kutanskum,kutanskum,kutanskum,5,19110977,cream,7
kutanskum,kutanskum,kutanskum,5,19082630,disk,7
kutanskum,kutanskum,kutanskum,5,19082102,foam,7
kutanskum,kutanskum,kutanskum,5,40228366,gas,7
kutanskum,kutanskum,kutanskum,5,19127776,pack,7
kutanskum,kutanskum,kutanskum,5,19102295,paste,7
kutanskum,kutanskum,kutanskum,5,19001144,suspension,7
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,19059413,ophthalmic irrigation solution,44
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,45775489,granules for oral solution,46
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,19082255,delayed release oral capsule,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,19082077,extended release oral capsule,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,45775490,granules for oral suspension,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,19082106,intravenous solution,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,19129634,ophthalmic solution,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,45775491,powder for oral solution,47
"lyofilisat og solvens til injektionsvÃ¦ske, oplÃ¸sning, cylinderampul","lyofilisat og solvens til injektionsvæske, opløsning, cylinderampul","Lyophilisate and solvent for solution for injection, cartridge",5,45775488,powder for nasal solution,48
medicinsk svamp,medicinsk svamp,medical sponge,5,19130329,medicated tape,7
medicinsk svamp,medicinsk svamp,medical sponge,5,19082286,topical powder,7
medicinsk svamp,medicinsk svamp,medical sponge,5,19095912,topical spray,7
medicinsk svamp,medicinsk svamp,medical sponge,5,19130307,medicated pad,8
medicinsk svamp,medicinsk svamp,medical sponge,5,19082198,rectal powder,8
medicinsk svamp,medicinsk svamp,medical sponge,5,19082628,topical cake,8
medicinsk svamp,medicinsk svamp,medical sponge,5,19095973,topical gel,8
medicinsk svamp,medicinsk svamp,medical sponge,5,40167393,vaginal ring,8
medicinsk svamp,medicinsk svamp,medical sponge,5,19112649,vaginal spray,8
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082170,oral solution,26
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082253,oral lozenge,28
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19095975,oral ointment,28
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082191,oral suspension,28
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082071,24 hour transdermal patch,29
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082258,gas for inhalation,29
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,45775490,granules for oral suspension,29
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082165,nasal solution,29
oral oplÃ¸sning til brug i drikkevand,oral opløsning til brug i drikkevand,oral solution for use in drinking water,5,19082195,otic solution,29
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19127579,dry powder inhaler,20
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19126918,metered dose inhaler,23
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19095975,oral ointment,23
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19095976,oral powder,23
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19082651,oral granules,24
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19082253,oral lozenge,24
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19082191,oral suspension,24
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,19082192,orderable drug form,24
"oralt pulver, enkeltdosisbeholder","oralt pulver, enkeltdosisbeholder","oral powder, single-dose container",5,45775491,powder for oral solution,24
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,45775488,powder for nasal solution,45
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,45775491,powder for oral solution,45
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,45775492,powder for oral suspension,45
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,45775489,granules for oral solution,46
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,45775490,granules for oral suspension,46
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,19059413,ophthalmic irrigation solution,48
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,19082255,delayed release oral capsule,49
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,19082106,intravenous solution,49
"pulver og solvens til injektionsvÃ¦ske, oplÃ¸sning i fyldt pen","pulver og solvens til injektionsvæske, opløsning i fyldt pen",powder and solvent for solution for injection in pre-filled pen,5,19082192,orderable drug form,49
rektalvÃ¦ske,rektalvæske,rectal,5,19110977,cream,4
rektalvÃ¦ske,rektalvæske,rectal,5,19112544,gel,4
rektalvÃ¦ske,rektalvæske,rectal,5,19095917,rectal gel,4
rektalvÃ¦ske,rektalvæske,rectal,5,19082653,bar,5
rektalvÃ¦ske,rektalvæske,rectal,5,19082254,beads,5
rektalvÃ¦ske,rektalvæske,rectal,5,19124967,cement,5
rektalvÃ¦ske,rektalvæske,rectal,5,19082627,enema,5
rektalvÃ¦ske,rektalvæske,rectal,5,19082102,foam,5
rektalvÃ¦ske,rektalvæske,rectal,5,19102295,paste,5
Ã¸jenbadevand,øjenbadevand,collyrium,5,19110977,cream,6
Ã¸jenbadevand,øjenbadevand,collyrium,5,19111155,solid,6
Ã¸jenbadevand,øjenbadevand,collyrium,5,19111276,solution,6
Ã¸jenbadevand,øjenbadevand,collyrium,5,19082223,syrup,6
Ã¸jenbadevand,øjenbadevand,collyrium,5,19018708,elixir,7
Ã¸jenbadevand,øjenbadevand,collyrium,5,19135843,liquid,7
Ã¸jenbadevand,øjenbadevand,collyrium,5,19011932,lotion,7
Ã¸jenbadevand,øjenbadevand,collyrium,5,19082169,oral cream,7
Ã¸jenbadevand,øjenbadevand,collyrium,5,19135790,powder,7
Ã¸jenlamel,øjenlamel,øjenlamel,5,19110977,cream,6
Ã¸jenlamel,øjenlamel,øjenlamel,5,19082627,enema,6
Ã¸jenlamel,øjenlamel,øjenlamel,5,19082163,nasal gel,6
Ã¸jenlamel,øjenlamel,øjenlamel,5,19095916,oral gel,6
Ã¸jenlamel,øjenlamel,øjenlamel,5,19124967,cement,7
Ã¸jenlamel,øjenlamel,øjenlamel,5,19018708,elixir,7
Ã¸jenlamel,øjenlamel,øjenlamel,5,19082102,foam,7
Ã¸jenlamel,øjenlamel,øjenlamel,5,19018195,inhalant,7
Ã¸jenlamel,øjenlamel,øjenlamel,5,19010880,vaginal gel,7
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082106,intravenous solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19016586,irrigation solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082165,nasal solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082170,oral solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082195,otic solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082283,rectal solution,9
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19095898,inhalant solution,10
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19082103,injectable solution,10
"Ã¸redrÃ¥ber, oplÃ¸sning","øredråber, opløsning","ear drops, solution",5,19129634,ophthalmic solution,10
depotbolus,depotbolus,depotbolus,4,19011932,lotion,7
depotbolus,depotbolus,depotbolus,4,19082254,beads,8
depotbolus,depotbolus,depotbolus,4,19021887,capsule,8
depotbolus,depotbolus,depotbolus,4,19112648,douche,8
depotbolus,depotbolus,depotbolus,4,19112544,gel,8
depotbolus,depotbolus,depotbolus,4,19082701,patch,8
depotbolus,depotbolus,depotbolus,4,19111155,solid,8
depotbolus,depotbolus,depotbolus,4,19111276,solution,8
depotbolus,depotbolus,depotbolus,4,19001943,tablet,8
depotgranulat,depotgranulat,depot granulate,4,19082651,oral granules,8
depotgranulat,depotgranulat,depot granulate,4,19095918,oral paste,10
depotgranulat,depotgranulat,depot granulate,4,19009068,toothpaste,10
depotgranulat,depotgranulat,depot granulate,4,19124968,drug implant,11
depotgranulat,depotgranulat,depot granulate,4,19095916,oral gel,11
depotgranulat,depotgranulat,depot granulate,4,19082573,oral tablet,11
depotgranulat,depotgranulat,depot granulate,4,19082281,powder spray,11
depotgranulat,depotgranulat,depot granulate,4,19095917,rectal gel,11
depotgranulat,depotgranulat,depot granulate,4,19095974,urethral gel,11
depotresoribletter,depotresoribletter,depotresoribletter,4,46234466,auto-injector,12
depotresoribletter,depotresoribletter,depotresoribletter,4,46275062,jet injector,12
depotresoribletter,depotresoribletter,depotresoribletter,4,19082573,oral tablet,12
depotresoribletter,depotresoribletter,depotresoribletter,4,46234467,pen injector,12
depotresoribletter,depotresoribletter,depotresoribletter,4,19135866,chewable tablet,13
depotresoribletter,depotresoribletter,depotresoribletter,4,19127579,dry powder inhaler,13
depotresoribletter,depotresoribletter,depotresoribletter,4,19082652,oral pellet,13
depotresoribletter,depotresoribletter,depotresoribletter,4,19082283,rectal solution,13
depotresoribletter,depotresoribletter,depotresoribletter,4,19001943,tablet,13
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19135866,chewable tablet,13
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19126918,metered dose inhaler,13
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19082573,oral tablet,13
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19082106,intravenous solution,14
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19095917,rectal gel,14
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19082285,sublingual tablet,14
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19001943,tablet,14
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19009068,toothpaste,14
enterodepottabletter,enterodepottabletter,enterodepottabletter,4,19095973,topical gel,14
enterogranulat til oral suspension,enterogranulat til oral suspension,gastro-resistant granules for oral suspension,4,45775490,granules for oral suspension,17
